ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
19,0.000,0.000,0.002,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/type_dispatch.py:75(dispatch)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/backends/quantized/__init__.py:1(<module>)
28,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/saved_model/save_context.py:42(in_save_context)
67,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:126(name)
57,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:131(function_type)
33,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:429(flat_outputs)
16,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:438(pack_output)
28,0.000,0.000,0.002,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/function_type_utils.py:362(make_canonicalized_monomorphic_type)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/type_dispatch.py:49(add_target)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tqdm/utils.py:73(<dictcomp>)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:229(get_default_values)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/function_type_utils.py:185(to_arg_names)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/utils/data/datapipes/iter/sharding.py:1(<module>)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/autograph/pyct/inspect_utils.py:76(isconstructor)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/utils/data/datapipes/iter/combining.py:403(_DemultiplexerIterDataPipe)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:113(is_subtype_of)
16,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:361(flat_inputs)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:136(children)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:159(call_options)
16,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:644(__init__)
211,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:200(captures)
57,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:522(<genexpr>)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:523(<listcomp>)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:544(<listcomp>)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:548(<listcomp>)
46,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:575(<genexpr>)
243,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:103(optional)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/optim/optimizer.py:59(_RequiredParameter)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:268(_enable_get_lr_call)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:214(from_callable)
95,0.000,0.000,0.002,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:455(__hash__)
36,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:518(_make_validated_mono_param)
9,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:120(__init__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/ao/nn/intrinsic/qat/modules/linear_fused.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/ao/nn/quantized/modules/utils.py:1(<module>)
56,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_type.py:448(__eq__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:997(forward)
9,0.000,0.000,0.005,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1073(from_func_graph)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1749(__del__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/distributions/constraint_registry.py:80(ConstraintRegistry)
5,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/six.py:194(find_spec)
9,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/function_type_utils.py:342(make_function_type)
13,0.000,0.000,0.013,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/tracing_compilation.py:125(call_function)
44,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/function_type_utils.py:383(canonicalize_function_inputs)
1,0.000,0.000,0.050,0.050,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/quantization/quantize.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/forwardprop_util.py:30(__new__)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/type_dispatch.py:38(__init__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/modules/padding.py:710(ZeroPad2d)
22,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1501(captured_inputs)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/type_dispatch.py:101(_cache_dispatch)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/optim/sgd.py:21(SGD)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/autograph/core/converter.py:147(__init__)
9,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1021(__init__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1568(_select_forward_and_backward_functions)
24,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/tracing_compilation.py:95(__post_init__)
28/27,0.000,0.000,0.229,0.008,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/tracing_compilation.py:144(trace_function)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/tracing_compilation.py:356(_set_arg_keywords)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:77(_inference_name)
16,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:277(forward)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:980(__init__)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1338(name)
22,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1508(<listcomp>)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_cache.py:35(__init__)
129,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/tracing_compilation.py:120(input_signature)
51,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1080(function_type)
18,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1343(graph)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1742(__init__)
28,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1745(release)
23,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1048(<genexpr>)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/concrete_function.py:1564(_get_gradient_function)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/distributed/distributed_c10d.py:2011(_CoalescingManager)
16,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/ops/gradients_util.py:1087(PossibleTapeGradientTypes)
29,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/distributions/constraint_registry.py:108(<lambda>)
28,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/tracing_compilation.py:116(is_pure)
35,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_cache.py:102(__len__)
28,0.000,0.000,0.003,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/core/function/polymorphism/function_cache.py:43(lookup)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/function_context.py:113(_enclosing_xla_context)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/transform.py:23(apply_func_graph_transforms)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/transform.py:29(call_concrete_function_callbacks)
113,0.000,0.000,0.027,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/framework/tensor_conversion.py:166(convert_to_tensor_v2)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/autograph/core/converter.py:168(__hash__)
251,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_library/utils.py:88(<genexpr>)
447,0.001,0.000,0.006,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_library/autograd.py:89(<genexpr>)
113,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_library/utils.py:247(has_kwarg_only_args)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_library/autograd.py:17(Info)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_library/autograd.py:12(InfoProtocol)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/utils/parametrizations.py:35(_OrthMaps)
113,0.000,0.000,0.027,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/framework/tensor_conversion.py:96(convert_to_tensor_v2_with_dispatch)
1,0.000,0.000,0.054,0.054,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/quantization/__init__.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/ao/nn/quantized/dynamic/modules/conv.py:152(Conv3d)
1,0.000,0.000,0.001,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/intrinsic/qat/modules/__init__.py:1(<module>)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/autograph/impl/conversion.py:214(is_in_allowlist_cache)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_size_docs.py:8(add_docstr_all)
546,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_tensor_docs.py:9(add_docstr_all)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/autograph/core/converter.py:164(as_tuple)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/distributions/transforms.py:276(ComposeTransform)
